1736160609317;311.001220703125;363.67901611328125;308.69805908203125;378.0296630859375;0.018407769454624964;1.208776860853706;0.655393291624043;-0.7405292253516835;-0.04486893804564835;-0.49010686172938966;3.043801378361632;96.41693878173828;0.0
1736160609319;311.001220703125;363.67901611328125;308.69805908203125;378.0296630859375;0.018407769454624964;1.208776860853706;0.655393291624043;-0.7405292253516835;-0.04486893804564835;-0.49010686172938966;3.043801378361632;96.41693878173828;0.0
1736160609320;311.001220703125;363.67901611328125;308.69805908203125;378.0296630859375;0.018407769454624964;1.208776860853706;0.655393291624043;-0.7405292253516835;-0.04486893804564835;-0.49010686172938966;3.043801378361632;96.41693878173828;0.0
1736160609321;311.001220703125;363.67901611328125;308.69805908203125;378.0296630859375;0.018407769454624964;1.208776860853706;0.655393291624043;-0.7405292253516835;-0.04486893804564835;-0.49010686172938966;3.043801378361632;96.41693878173828;0.0
1736160609322;311.001220703125;363.67901611328125;308.69805908203125;378.0296630859375;0.018407769454624964;1.2091603560506774;0.655393291624043;-0.7397622349577407;-0.04486893804564835;-0.49010686172938966;3.0434178831646608;96.41693878173828;0.0
1736160609323;311.001220703125;363.67901611328125;308.69805908203125;378.0296630859375;0.018407769454624964;1.2091603560506774;0.655393291624043;-0.7397622349577407;-0.04486893804564835;-0.49010686172938966;3.0434178831646608;96.41693878173828;0.0
1736160609324;311.001220703125;363.67901611328125;308.69805908203125;378.0296630859375;0.018407769454624964;1.2091603560506774;0.655393291624043;-0.7397622349577407;-0.04486893804564835;-0.49010686172938966;3.0434178831646608;96.41693878173828;0.0
1736160609325;311.001220703125;363.67901611328125;308.69805908203125;378.0296630859375;0.018407769454624964;1.2091603560506774;0.655393291624043;-0.7397622349577407;-0.04486893804564835;-0.49010686172938966;3.0434178831646608;96.41693878173828;0.0
1736160609327;311.001220703125;363.67901611328125;308.69805908203125;378.0296630859375;0.018407769454624964;1.2091603560506774;0.655393291624043;-0.7397622349577407;-0.04486893804564835;-0.49010686172938966;3.0434178831646608;96.41693878173828;0.0
1736160609328;311.001220703125;363.67901611328125;308.69805908203125;378.0296630859375;0.018407769454624964;1.2091603560506774;0.655393291624043;-0.7397622349577407;-0.04486893804564835;-0.49010686172938966;3.0434178831646608;96.41693878173828;0.0
1736160609329;311.001220703125;363.67901611328125;308.69805908203125;378.0296630859375;0.018407769454624964;1.2091603560506774;0.655393291624043;-0.7397622349577407;-0.04486893804564835;-0.49010686172938966;3.0434178831646608;96.41693878173828;0.0
1736160609330;311.001220703125;363.67901611328125;308.69805908203125;378.0296630859375;0.018407769454624964;1.2091603560506774;0.655393291624043;-0.7397622349577407;-0.04486893804564835;-0.49010686172938966;3.0434178831646608;96.41693878173828;0.0
1736160609331;311.001220703125;363.67901611328125;308.69805908203125;378.0296630859375;0.018407769454624964;1.2091603560506774;0.655393291624043;-0.7397622349577407;-0.04486893804564835;-0.49010686172938966;3.0434178831646608;96.41693878173828;0.0
1736160609332;311.001220703125;363.67901611328125;308.69805908203125;378.0296630859375;0.018407769454624964;1.2091603560506774;0.655393291624043;-0.7397622349577407;-0.04486893804564835;-0.49010686172938966;3.0434178831646608;96.41693878173828;0.0
1736160609333;311.001220703125;363.67901611328125;308.69805908203125;378.0296630859375;0.018407769454624964;1.2091603560506774;0.655393291624043;-0.7397622349577407;-0.04486893804564835;-0.49010686172938966;3.0434178831646608;96.41693878173828;0.0
1736160609334;311.001220703125;363.67901611328125;308.69805908203125;378.0296630859375;0.018407769454624964;1.2091603560506774;0.655393291624043;-0.7397622349577407;-0.04486893804564835;-0.49010686172938966;3.0434178831646608;96.41693878173828;0.0
1736160609335;311.001220703125;363.67901611328125;308.69805908203125;378.0296630859375;0.018407769454624964;1.2091603560506774;0.655393291624043;-0.7397622349577407;-0.04486893804564835;-0.49010686172938966;3.0434178831646608;96.41693878173828;0.0
