1734968141541;340.0489807128906;172.45608520507812;0.37582529303192636;1.3644759108240756;-0.971009838731467;0.1572330307582549;-0.1292378813793461;-1.4358060174607472;2.5862916083748075;96.11021423339844;0.0
1734968141542;340.0489807128906;172.45608520507812;0.3758252930319263;1.3644759108240756;-0.971009838731467;0.1572330307582549;-0.1292378813793461;-1.4358060174607472;2.5862916083748075;96.11021423339844;0.0
1734968141543;340.0489807128906;172.45608520507812;0.3758252930319263;1.3644759108240756;-0.971009838731467;0.1572330307582549;-0.1292378813793461;-1.4358060174607472;2.5862916083748075;96.11021423339844;0.0
1734968141544;340.0489807128906;172.45608520507812;0.3758252930319263;1.3644759108240756;-0.971009838731467;0.1572330307582549;-0.1292378813793461;-1.4358060174607472;2.5862916083748075;96.11021423339844;0.0
1734968141546;340.0489807128906;172.45608520507812;0.3758252930319263;1.3644759108240756;-0.971009838731467;0.1572330307582549;-0.1292378813793461;-1.4358060174607472;2.5862916083748075;96.11021423339844;0.0
1734968141547;340.0489807128906;172.45608520507812;0.3758252930319263;1.3644759108240756;-0.971009838731467;0.1572330307582549;-0.1292378813793461;-1.4358060174607472;2.5862916083748075;96.11021423339844;0.0
1734968141548;340.0489807128906;172.45608520507812;0.375441797834955;1.3656263964149895;-0.9717768291254096;0.1572330307582549;-0.1292378813793461;-1.4358060174607472;2.5862916083748075;96.11021423339844;0.0
1734968141549;340.0489807128906;172.45608520507812;0.375441797834955;1.3656263964149895;-0.9717768291254096;0.1572330307582549;-0.1292378813793461;-1.4358060174607472;2.5862916083748075;96.11021423339844;0.0
1734968141550;340.0489807128906;172.45608520507812;0.375441797834955;1.3656263964149895;-0.9717768291254096;0.1572330307582549;-0.1292378813793461;-1.4358060174607472;2.5862916083748075;96.11021423339844;0.0
1734968141551;340.0489807128906;172.45608520507812;0.375441797834955;1.3656263964149895;-0.9717768291254096;0.1572330307582549;-0.1292378813793461;-1.4358060174607472;2.5862916083748075;96.11021423339844;0.0
1734968141552;340.0489807128906;172.45608520507812;0.375441797834955;1.3656263964149895;-0.9717768291254096;0.1572330307582549;-0.1292378813793461;-1.4358060174607472;2.5862916083748075;96.11021423339844;0.0
1734968141553;340.0489807128906;172.45608520507812;0.375441797834955;1.3656263964149895;-0.9717768291254096;0.1572330307582549;-0.1292378813793461;-1.4358060174607472;2.5862916083748075;96.11021423339844;0.0
1734968141554;340.0489807128906;172.45608520507812;0.375441797834955;1.3656263964149895;-0.9717768291254096;0.1572330307582549;-0.1292378813793461;-1.4358060174607472;2.5862916083748075;96.11021423339844;0.0
1734968141556;340.0489807128906;172.45608520507812;0.375441797834955;1.3656263964149895;-0.9717768291254096;0.1572330307582549;-0.1292378813793461;-1.4358060174607472;2.5862916083748075;96.11021423339844;0.0
1734968141557;340.0489807128906;172.45608520507812;0.375441797834955;1.3656263964149895;-0.9717768291254096;0.1572330307582549;-0.1292378813793461;-1.4358060174607472;2.5862916083748075;96.11021423339844;0.0
